Shanghai,DOW,Y
2513.22,3542.23999,6.83
2586.21,3523.52002,6.83
2588.7,3546.550049,6.83
2569.87,3540.429932,6.83
2566.74,3518.76001,6.83
2552.82,3532.629883,6.83
2535.28,3556.939941,6.83
2427.05,3584.52002,6.83
2398.37,3611.060059,6.83
2373.79,3600.070068,6.83
2382.9,3597.469971,6.83
2363.95,3557.399902,6.83
2409.42,3564.159912,6.83
2421.12,3590.870117,6.83
2415.15,3595.179932,6.83
2470.92,3599.969971,6.83
2490.72,3614.820068,6.83
2450.29,3614.280029,6.83
2470.44,3619.610107,6.82
2424.3,3618.100098,6.82
2424.27,3566.679932,6.83
2475.42,3604.73999,6.83
2528.73,3606.76001,6.83
2535.39,3605.360107,6.83
2562.41,3605.300049,6.83
2572.03,3629.419922,6.83
2588.68,3654.969971,6.83
2575.37,3629.370117,6.83
2633.66,3650.340088,6.83
2648.12,3653.300049,6.83
2637.5,3619.969971,6.83
2672.52,3655.449951,6.83
2627,3612.870117,6.82
2638.52,3550.679932,6.83
2620.76,3473.850098,6.82
2658.39,3486.919922,6.82
2672.53,3486.050049,6.83
2595.27,3495.060059,6.83
2607.5,3442.070068,6.83
2575.47,3417.080078,6.83
2606.7,3460.100098,6.83
2661.71,3493,6.83
2671.89,3467.820068,6.83
2666.3,3371.639893,6.83
2687.98,3373.669922,6.83
2642.31,3341.389893,6.83
2639.37,3394.379883,6.83
2650.31,3383.830078,6.83
2596.58,3419.870117,6.83
2603.48,3405.800049,6.83
2610.74,3468.060059,6.83
2652.66,3475.620117,6.83
2638.8,3493.51001,6.83
2622.88,3516.97998,6.83
2655.78,3516.120117,6.83
2655.39,3486.830078,6.83
2696.25,3511.360107,6.83
2698.36,3502.959961,6.83
2695.29,3504.679932,6.83
2656.35,3535.610107,6.83
2663.21,3534.040039,6.83
2688.32,3531.399902,6.83
2688.52,3544.050049,6.83
2652.5,3581.639893,6.83
2602.47,3582.530029,6.83
2598.69,3596.23999,6.83
2588.71,3605.040039,6.83
2591.55,3621.399902,6.83
2627.97,3621.570068,6.83
2611.35,3629.560059,6.8
2610.68,3654.73999,6.81
2655.66,3666.52002,6.81
2738.74,3682.340088,6.8
2806.94,3663.129883,6.79
2841.41,3668.879883,6.8
2861.36,3697.27002,6.8
2879.64,3669.889893,6.78
2971.16,3660.280029,6.78
2955.23,3665.209961,6.77
3001.85,3689.090088,6.78
3003.95,3692.47998,6.78
2983.53,3679.02002,6.78
2975.04,3703.27002,6.77
3051.42,3720.52002,6.77
3041.54,3728.52002,6.77
2997.05,3700.820068,6.77
2992.58,3718.370117,6.78
2978.83,3747.429932,6.78
3054.02,3754.26001,6.78
3045.43,3757.540039,6.78
3030.99,3802.22998,6.78
3086.94,3825.090088,6.78
3129.5,3775.840088,6.78
3159.51,3780.570068,6.78
3135,3804.370117,6.78
3115.36,3809.530029,6.78
3147.74,3820.870117,6.78
2985.43,3850.669922,6.77
3014.41,3849.22998,6.77
2894.54,3770.169922,6.77
2838.86,3791.899902,6.77
2865.45,3840.189941,6.77
2888.57,3794.610107,6.77
2884.37,3861.780029,6.77
2828.28,3762.889893,6.77
2859.94,3731.73999,6.77
2898.26,3615.850098,6.78
2871.7,3560.600098,6.8
2866.36,3710.389893,6.8
2820.18,3711.169922,6.79
2823.45,3765.929932,6.79
2843.61,3721.149902,6.79
2842.43,3665.659912,6.79
2857.18,3664.01001,6.8
2875.86,3622.040039,6.8
2848.55,3591.879883,6.8
2810.95,3451.669922,6.8
2841.04,3497.530029,6.8
2922.95,3458.699951,6.8
2927.08,3450.320068,6.81
2911.41,3447.090088,6.81
2898.14,3543.790039,6.81
2893.74,3509.399902,6.8
2852.92,3449.840088,6.79
2904.11,3535.639893,6.79
2877.9,3547.120117,6.78
2855.22,3416.790039,6.77
2835.16,3370.469971,6.76
2781.4,3413.340088,6.74
2732.99,3402.360107,6.74
2751.53,3512.090088,6.73
2759.58,3530.080078,6.72
2808.08,3534.550049,6.71
2852.65,3617.290039,6.71
2838.59,3610.129883,6.7
2824.2,3622.139893,6.7
2838.8,3627.73999,6.7
2791.81,3621.01001,6.69
2804.05,3537.199951,6.69
2821.31,3531.5,6.69
2827.71,3487.97998,6.69
2791.34,3495.98999,6.69
2706.66,3490.530029,6.69
2708.98,3387.590088,6.69
2758.1,3357.540039,6.69
2758.1,3351.399902,6.69
2677.65,3320.719971,6.67
2715.29,3331.600098,6.67
2695.72,3438.429932,6.66
2677.43,3481.25,6.65
2708.81,3506.090088,6.64
2749.15,3512.709961,6.64
2752.75,3561.330078,6.64
2790.69,3570.810059,6.65
2798.96,3568.429932,6.65
2774.07,3477.179932,6.66
2818.16,3499.080078,6.66
2827.33,3535.860107,6.66
2899.13,3492.47998,6.68
2899.24,3578.429932,6.69
2923.9,3613.189941,6.67
2926.96,3662.389893,6.69
2899.79,3661.409912,6.68
2932.25,3649.659912,6.68
2855.52,3632.969971,6.66
2862.63,3631.610107,6.66
2878.6,3703.449951,6.68
2878.57,3679.030029,6.64
2905.05,3702.949951,6.63
2918.92,3698.320068,6.64
2913.81,3687.860107,6.64
2902.98,3712.72998,6.64
2942.31,3690.070068,6.64
2996.21,3581.070068,6.63
2999.94,3561.419922,6.64
3002.15,3551.669922,6.64
2957.14,3552.01001,6.64
2933.8,3600.379883,6.65
2937.63,3602.929932,6.67
2896.26,3542.860107,6.66
2930.8,3533.800049,6.67
2897.3,3518.51001,6.66
2906.89,3477.159912,6.66
2909.14,3480.02002,6.66
2919.14,3463.800049,6.65
2948.48,3528.060059,6.65
2946.71,3475.570068,6.66
2977.81,3482.290039,6.65
2984.01,3582.02002,6.66
2958.08,3604.709961,6.67
2955.77,3643.449951,6.66
2928.11,3609.25,6.65
2967.41,3629.330078,6.66
3001.36,3636.129883,6.65
3007.91,3641.370117,6.67
3030.02,3669.75,6.66
3022.75,3665.919922,6.65
3021.37,3675.169922,6.65
3050.4,3665.580078,6.63
3042.64,3669.399902,6.62
3050.53,3715.949951,6.62
3057.33,3722.949951,6.6
2999.04,3711.929932,6.59
3007.04,3671.080078,6.61
3026.67,3749.959961,6.59
3010.52,3740.790039,6.63
2964.95,3755.26001,6.63
2938.98,3751.610107,6.64
2925.41,3735.800049,6.62
2887.04,3743.719971,6.6
2911.51,3713.5,6.6
2932.19,3785.530029,6.59
2866.02,3789.050049,6.58
2872.4,3784.899902,6.58
2863.89,3810.929932,6.59
2872.46,3812.370117,6.58
2890.63,3807.719971,6.58
2883.42,3855.399902,6.58
2844.08,3847.820068,6.58
2871.03,3841.330078,6.58
2849.07,3867.449951,6.58
2852.77,3817.300049,6.6
2872.77,3871.530029,6.59
2859.57,3872.47998,6.56
2858.46,3869.699951,6.56
2774.57,3877.48999,6.56
2767.06,3878.070068,6.56
2741.74,3857.419922,6.55
2736.53,3856.399902,6.59
2709.95,3863.639893,6.59
2706.36,3860.110107,6.59
2743.47,3895.139893,6.6
2743.57,3907.959961,6.59
2705.18,3970.629883,6.59
2728.02,3972,6.59
2744.3,3960.679932,6.57
2750.29,3927.850098,6.58
2703.35,3928.179932,6.57
2705.14,3917.75,6.57
2700.38,3883.439941,6.57
2730.04,3889.830078,6.57
2705.43,3832.530029,6.57
2664.28,3831.629883,6.57
2642.82,3886.629883,6.57
2621.25,3896.52002,6.57
2646.48,3888.889893,6.55
2649.32,3835.939941,6.57
2688.25,3898.209961,6.56
2746.21,3868.659912,6.57
2758.23,3863.48999,6.57
2759.2,3845.26001,6.57
2728.48,3926.98999,6.57
2762.08,3964.899902,6.57
2759.36,3978.419922,6.57
2812.82,3967.580078,6.57
2816.35,3966.419922,6.56
2810.48,3961.370117,6.55
2794.27,3973.790039,6.56
2797.77,3988.219971,6.56
2802.69,3984.23999,6.56
2754.58,3990.050049,6.56
2795.48,3976.080078,6.56
2810.44,4006.639893,6.56
2820.17,3998.469971,6.55
2816.69,3997.26001,6.55
2796.98,4019.669922,6.54
2794.2,4028.689941,6.54
2765.89,4026.909912,6.54
2770.79,4027.889893,6.54
2688.75,4032.110107,6.54
2703.03,4035,6.54
2723.49,4031.820068,6.54
2708.78,4033.189941,6.53
2701.73,4069.439941,6.53
2703.78,4067.639893,6.53
2679.26,4073.25,6.53
2678.48,4066.399902,6.53
2684.04,4072.969971,6.53
2626.42,4069.580078,6.49
2526.82,4068.159912,6.51
2526.07,4097.470215,6.53
2549.18,4098.549805,6.53
2581.51,4110.899902,6.51
2593.17,4119.959961,6.5
2626.77,4094.27002,6.49
2608.17,4086.030029,6.49
2601.26,4085.649902,6.5
2559.47,4116.689941,6.49
2534.36,4108.02002,6.49
2515.86,4121.240234,6.49
2554.02,4130.779785,6.49
2541.09,4057.030029,6.49
2615.26,4077.469971,6.49
2612.19,4136.169922,6.5
2576.41,4109.459961,6.5
2566.59,4120.970215,6.51
2567.34,4123.97998,6.51
2556.04,4145.02002,6.5
2528.28,4161.379883,6.5
2478.74,4164.959961,6.49
2470.52,4181.930176,6.51
2516.09,4204.72998,6.5
2498.94,4193.419922,6.49
2497.75,4190.72998,6.49
2471.3,4212.609863,6.49
2484.83,4224.580078,6.48
2479.05,4237.169922,6.48
2482.34,4153.859863,6.48
2437.79,4106.640137,6.48
2447.76,4103.549805,6.48
2512.96,4131.839844,6.48
2443.06,4163.22998,6.48
2433.16,4094.48999,6.48
2393.18,4103.52002,6.48
2415.05,4174.319824,6.48
2392.06,4141.850098,6.48
2365.34,4118.189941,6.48
2359.22,4178.870117,6.47
2344.79,4186.609863,6.47
2348.52,4121.899902,6.47
2420,4144.669922,6.47
2438.79,4107.299805,6.46
2431.37,4061.120117,6.47
2440.4,3988.050049,6.47
2383.49,4036.22998,6.48
2377.51,4063.379883,6.47
2331.37,4133.009766,6.46
2317.28,4113.589844,6.46
2370.33,4124.430176,6.46
2409.67,4159.75,6.47
2427.48,4179.390137,6.47
2435.61,4177.160156,6.47
2473.41,4205.620117,6.46
2468.25,4230.359863,6.47
2470.02,4228.419922,6.47
2504.11,4260.669922,6.47
2508.09,4265.890137,6.46
2528.29,4253.779785,6.46
2509.8,4265.370117,6.47
2503.84,4252.52002,6.46
2524.92,4224.169922,6.46
2479.54,4213.02002,6.45
2481.08,4194.310059,6.45
2528.71,4196.939941,6.45
2529.76,4207.959961,6.44
2466.96,4233.839844,6.44
2463.05,4184.540039,6.44
2416.56,4202.879883,6.44
2415.13,4250.450195,6.43
2412.63,4268.899902,6.44
2395.06,4266.839844,6.43
2397.55,4319.060059,6.44
2380.22,4352.919922,6.44
2383.03,4386.240234,6.43
2412.39,4397.049805,6.43
2333.41,4393.859863,6.42
2386.86,4392.799805,6.39
2360.66,4354.600098,6.39
2333.23,4339.279785,6.39
2325.9,4356.709961,6.38
2332.73,4366.930176,6.38
2329.82,4405.129883,6.39
2315.27,4362.540039,6.39
2291.54,4379.290039,6.4
2248.59,4339.47998,6.4
2228.53,4327.580078,6.39
2180.9,4312.540039,6.39
2224.84,4346.370117,6.39
2218.24,4369.580078,6.38
2215.93,4345.180176,6.38
2191.15,4296.089844,6.38
2186.3,4282.600098,6.38
2204.78,4299.77002,6.38
2190.11,4303.109863,6.39
2166.21,4311.930176,6.39
2170.01,4354.839844,6.38
2173.56,4250.47998,6.39
2199.42,4247.22998,6.39
2169.39,4202.52002,6.4
2148.45,4170.47998,6.39
2163.39,4166.950195,6.39
2225.89,4149.850098,6.38
2285.74,4175.97998,6.39
2276.05,4121.629883,6.38
2275.01,4125.810059,6.38
2244.58,4175.189941,6.39
2206.19,4117.490234,6.39
2298.38,4135.259766,6.4
2266.38,4160.120117,6.4
2296.08,4188.27002,6.39
2319.12,4232.910156,6.4
2285.04,4211.029785,6.38
2292.61,4196.660156,6.37
2268.08,4155.560059,6.37
2312.56,4191.540039,6.37
2330.4,4239.100098,6.38
2331.14,4261.72998,6.37
2291.9,4309.560059,6.37
2347.53,4379.47998,6.36
2349.59,4360.799805,6.38
2351.98,4388.100098,6.38
2351.85,4420.669922,6.37
2344.77,4389.27002,6.38
2366.7,4328.430176,6.38
2356.86,4305.950195,6.38
2357.18,4320.080078,6.38
2363.6,4291.350098,6.37
2381.43,4299.890137,6.36
2403.59,4261.339844,6.35
2409.55,4320.640137,6.36
2439.63,4321.410156,6.36
2447.06,4382.120117,6.35
2451.86,4369.589844,6.35
2428.49,4351.589844,6.36
2426.11,4315.129883,6.35
2460.69,4245.350098,6.34
2445,4227.399902,6.35
2410.45,4199.240234,6.35
2394.79,4187.029785,6.34
2420.28,4081.27002,6.35
2439.46,4092,6.35
2434.86,3912.810059,6.35
2455.79,3926.800049,6.34
2391.23,3691.360107,6.35
2373.77,3840.23999,6.36
2404.74,3688.370117,6.36
2410.18,3838.570068,6.36
2376.84,3871.719971,6.36
2378.2,3951.149902,6.38
2375.77,3912.620117,6.38
2349.54,3915.26001,6.38
2350.6,3913.409912,6.38
2347.18,3703.699951,6.37
2284.88,3708.800049,6.36
2252.16,3815.01001,6.36
2262.79,3870.179932,6.36
2302.24,3807.159912,6.36
2306.55,3857.870117,6.36
2285.78,3956.820068,6.36
2305.86,3976.679932,6.36
2308.92,3986.75,6.36
2350.86,3944.409912,6.37
2359.16,3851.47998,6.37
2357.03,3813.949951,6.35
2334.98,3907.330078,6.34
2380.85,3872.419922,6.35
2378.63,3776.080078,6.34
2406.86,3793.22998,6.34
2388.59,3840.02002,6.34
2388.83,3894.290039,6.32
2406.81,3952.820068,6.32
2404.7,3974.300049,6.32
2396.32,3933.070068,6.29
2438.44,3928.879883,6.29
2440.08,3807.179932,6.29
2452.01,3690.219971,6.3
2451.95,3720.280029,6.31
2448.88,3799.399902,6.31
2408.59,3843.550049,6.31
2410.23,3773.080078,6.31
2394.98,3831.840088,6.32
2380.73,3742.600098,6.31
2374.84,3642.709961,6.31
2346.19,3709.870117,6.31
2378.89,3761.080078,6.32
2344.52,3830.300049,6.33
2348.3,3814.050049,6.33
2373.31,3930.159912,6.33
2363.44,3926.679932,6.33
2350.97,3957.780029,6.33
2333.55,3942.449951,6.33
2361.37,4004.600098,6.33
2389.64,3927.169922,6.31
2384.67,3999.810059,6.31
2372.23,3972.370117,6.3
2373.44,4001.300049,6.3
2308.55,4087.669922,6.31
2311.92,4124.27002,6.3
2309.55,4050.199951,6.29
2293.13,4088.929932,6.29
2281.45,4218.799805,6.3
2305.86,4213.77002,6.3
2289.79,4128.75,6.3
2318.92,4029.850098,6.3
2295.95,4088.969971,6.3
2306.85,4160.02002,6.3
2316.05,4140.339844,6.3
2300.8,4159.290039,6.3
2292.88,4194.589844,6.3
2260.88,4060.050049,6.3
2224.11,4100.009766,6.3
2222.07,4190.200195,6.3
2216.93,4158.169922,6.29
2195.84,4173.359863,6.3
2225.43,4104.169922,6.3
2226.11,4057.899902,6.31
2229.19,4073.350098,6.31
2227.31,3991.550049,6.31
2201.35,3959.179932,6.32
2223.58,3877.909912,6.31
2170.81,3869.459961,6.33
2164.44,3971.139893,6.33
2175.38,3992.179932,6.33
2185.49,4155.810059,6.33
2185.89,4141.02002,6.32
2147.96,4142.790039,6.32
2161.19,4182.200195,6.32
2169.1,4183.540039,6.32
2184.84,4190.689941,6.3
2168.64,4113.77002,6.3
2141.4,4180.549805,6.31
2146.59,4131.669922,6.31
2136.15,4103.810059,6.3
2126,4055.530029,6.31
2128.76,4092.629883,6.3
2109.91,4109.470215,6.3
2103.63,4056.530029,6.3
2123.36,4173.859863,6.3
2111.18,4193.660156,6.31
2132.8,4217.720215,6.31
2154.92,4251.330078,6.31
2157.62,4257.299805,6.31
2160.99,4206.509766,6.31
2174.1,4254.399902,6.31
2168.81,4232.169922,6.3
2136.08,4261.02002,6.32
2142.52,4264.589844,6.3
2118.94,4262.600098,6.3
2112.2,4247.540039,6.3
2114.89,4263.47998,6.31
2106.96,4295.259766,6.31
2118.27,4296.089844,6.31
2107.71,4303.180176,6.3
2113.07,4284.950195,6.31
2092.1,4295.27002,6.31
2055.71,4325.160156,6.28
2073.15,4325.129883,6.31
2053.23,4360.910156,6.31
2052.58,4350.890137,6.31
2047.52,4330.240234,6.31
2059.15,4376.069824,6.31
2043.65,4378.189941,6.31
2037.68,4365.169922,6.31
2051.92,4355.879883,6.31
2127.76,4355.240234,6.31
2134.89,4379.740234,6.32
2120.55,4366.609863,6.32
2126.55,4413.200195,6.32
2110.38,4399.069824,6.32
2123.85,4405.839844,6.32
2078.5,4401.379883,6.33
2059.54,4402.720215,6.32
2067.83,4371.970215,6.33
2024.84,4400.359863,6.34
2026.69,4393.129883,6.34
2033.19,4345.069824,6.35
2029.29,4396.399902,6.36
2004.17,4398.669922,6.37
2056.32,4381.879883,6.37
2086.17,4367.620117,6.36
2074.42,4382.359863,6.37
2115.23,4380.759766,6.36
2119.94,4387.52002,6.36
2102.87,4387.490234,6.37
2104.93,4375.689941,6.37
2098.7,4398.140137,6.37
2098.81,4385.740234,6.37
2105.62,4375.75,6.37
2131.69,4316.149902,6.36
2128.3,4336.22998,6.35
2132.76,4368.72998,6.35
2114.45,4378.189941,6.36
2115.99,4388.879883,6.36
2101.58,4457.779785,6.36
2066.21,4431.660156,6.36
2058.94,4484.180176,6.36
2062.35,4479.180176,6.36
2068.88,4479.22998,6.36
2104.43,4452.109863,6.35
2117.05,4453.149902,6.35
2114.03,4412.080078,6.35
2106,4417.580078,6.36
2105.73,4469.870117,6.36
2071.51,4462.399902,6.37
2069.07,4438.089844,6.37
2079.27,4444.339844,6.37
2047.89,4460.529785,6.37
2055.42,4486.640137,6.38
2030.29,4472.379883,6.38
2014.72,4445.149902,6.37
2016.98,4440.209961,6.37
2008.92,4390.180176,6.37
2030.32,4314.680176,6.37
2015.61,4344.240234,6.39
2027.38,4408.939941,6.39
2017.46,4369.370117,6.39
1991.17,4398.620117,6.38
1973.52,4456.959961,6.38
1963.49,4438.740234,6.38
1980.12,4405.390137,6.36
1959.77,4425.77002,6.37
1975.14,4391.77002,6.37
2031.91,4425.370117,6.37
2029.24,4457.790039,6.37
2061.79,4470.220215,6.37
2083.77,4484.790039,6.36
2074.7,4474.870117,6.36
2082.73,4504.52002,6.36
2061.48,4509.419922,6.36
2150.63,4481.149902,6.36
2160.34,4437.859863,6.36
2162.46,4436.029785,6.37
2162.24,4419.339844,6.36
2168.35,4382.790039,6.36
2153.31,4388.290039,6.36
2159.05,4384.069824,6.35
2213.61,4348.439941,6.35
2219.13,4334.669922,6.35
2205.9,4325.899902,6.36
2233.25,4252.52002,6.35
2269.13,4223.640137,6.35
2276.99,4282.25,6.35
2285.36,4286.959961,6.35
2276.07,4295.799805,6.35
2275.34,4314.669922,6.35
2283.66,4294.819824,6.34
2243,4335.600098,6.34
2311.74,4273.660156,6.34
2325.68,4283.569824,6.33
2309.5,4187.569824,6.33
2284.91,4171.310059,6.33
2317.07,4184.060059,6.31
2328.22,4281.919922,6.32
2315.14,4294.569824,6.32
2320.91,4327.399902,6.31
2302.6,4281.069824,6.3
2291.3,4323.149902,6.31
2346.51,4301.470215,6.31
2358.98,4347.890137,6.31
2382.47,4380.97998,6.3
2385.42,4402.620117,6.3
2419.02,4432.709961,6.28
2428.15,4415.52002,6.28
2433.13,4334.740234,6.28
2434.48,4337.450195,6.28
2418.53,4285.330078,6.28
2432.4,4298.149902,6.28
2432.4,4330.220215,6.29
2421.56,4336.069824,6.28
2382.91,4427.419922,6.28
2397.18,4430.609863,6.27
2325.95,4448.02002,6.27
2314.16,4437.740234,6.26
2325.82,4399.779785,6.25
2293.34,4387.370117,6.25
2313.22,4358.540039,6.25
2365.59,4351.390137,6.25
2359.51,4339.689941,6.25
2273.4,4412.129883,6.25
2326.31,4391.129883,6.24
2347.18,4398.259766,6.25
2324.29,4426.799805,6.24
2318.61,4445.25,6.24
2310.59,4398.859863,6.24
2286.6,4360.259766,6.24
2263.97,4320.160156,6.24
2270.28,4324.850098,6.25
2278.4,4395.779785,6.25
2240.02,4466.589844,6.24
2257.43,4466.660156,6.24
2317.37,4442.240234,6.25
2324.24,4405.100098,6.23
2328.28,4381.509766,6.23
2326.71,4454.759766,6.23
2297.67,4454.450195,6.24
2301.26,4456.759766,6.23
2236.3,4452.290039,6.23
2236.62,4444.990234,6.23
2234.4,4458.839844,6.23
2227.74,4447.660156,6.23
2225.3,4453.830078,6.22
2211.59,4462.910156,6.23
2225.77,4481.390137,6.23
2226.13,4490.620117,6.23
2219.55,4489.180176,6.23
2206.78,4472.279785,6.23
2181.94,4459.22998,6.23
2194.85,4416.819824,6.23
2193.8,4439.830078,6.23
2197.6,4425.060059,6.23
2244.64,4417.160156,6.25
2242.17,4411.200195,6.25
2184.54,4374.350098,6.23
2218.32,4393.459961,6.24
2199.31,4384.890137,6.24
2177.91,4368.990234,6.23
2174.12,4446.189941,6.23
2205.5,4454.169922,6.23
2231.17,4449.939941,6.23
2235.57,4468.189941,6.23
2246.3,4475.959961,6.24
2232.97,4533.149902,6.24
2246.83,4540.189941,6.23
2241.92,4509.720215,6.23
2217.01,4495.180176,6.23
2224.8,4504.02002,6.23
2251.81,4478.149902,6.23
2282.87,4463.5,6.23
2299.99,4479.459961,6.22
2305.11,4448.470215,6.23
2302.4,4440.970215,6.22
2275.67,4458.560059,6.22
2288.53,4441.700195,6.22
2293.08,4454.370117,6.21
2321.32,4453.919922,6.22
2324.02,4475.049805,6.22
2317.75,4505.459961,6.22
2300.59,4516.890137,6.22
2299.25,4515.450195,6.22
2272.42,4480.600098,6.22
2270.93,4456.799805,6.22
2242.11,4452.569824,6.22
2210.9,4457.859863,6.23
2148.36,4485.169922,6.22
2162.04,4524.490234,6.22
2156.21,4542.450195,6.23
2159.29,4545.620117,6.23
2143.45,4484.529785,6.23
2084.02,4477.069824,6.23
2073.1,4435.759766,6.23
1963.24,4400.689941,6.23
1959.51,4415.819824,6.23
1951.5,4419.939941,6.23
1950.01,4432.919922,6.23
1979.21,4465.779785,6.23
1995.24,4421.299805,6.23
2006.56,4414.899902,6.24
1994.27,4457.899902,6.24
2006.1,4359.959961,6.24
2007.2,4324.399902,6.23
1958.27,4310.589844,6.23
1965.45,4313.129883,6.23
2008.13,4305.089844,6.23
2072.99,4232.560059,6.22
2039.49,4232.560059,6.22
2059.39,4229.970215,6.22
2065.72,4291.399902,6.22
2044.92,4287.540039,6.22
2023.4,4296.450195,6.22
1992.65,4339.649902,6.21
2004.76,4349.819824,6.22
2043.88,4332.779785,6.22
2033.33,4363.709961,6.21
2021.17,4381.799805,6.21
2010.85,4383.47998,6.21
1976.31,4353.040039,6.22
1990.06,4348.890137,6.22
1993.8,4386.379883,6.21
2029.07,4389.97998,6.21
2029.42,4407.680176,6.21
2050.48,4423.779785,6.21
2060.5,4440.27002,6.21
2046.78,4434.819824,6.21
2044.9,4420,6.21
2052.23,4414.189941,6.21
2101.28,4452.700195,6.21
2106.16,4501.410156,6.2
2100.14,4480.689941,6.2
2081.88,4504.009766,6.2
2068.45,4473.97998,6.2
2085.6,4456.600098,6.2
2072.59,4437.27002,6.2
2072.96,4426.720215,6.19
2067.12,4380.029785,6.2
2057.46,4442.069824,6.19
2096.47,4543.509766,6.19
2103.57,4548.470215,6.18
2101.3,4577.600098,6.17
2097.23,4554.089844,6.18
2098.38,4537.410156,6.18
2098.45,4558.899902,6.18
2123.11,4583.22998,6.18
2127.62,4586.399902,6.18
2122.43,4595.27002,6.17
2139.99,4611.959961,6.16
2212.52,4605.319824,6.16
2237.98,4631.700195,6.16
2241.27,4652.319824,6.16
2255.6,4685.029785,6.16
2236.22,4695.259766,6.16
2231.4,4730.830078,6.17
2185.56,4752.02002,6.15
2191.85,4749.47998,6.14
2221.04,4768.549805,6.13
2207.53,4738.600098,6.14
2198.52,4736.529785,6.15
2155.81,4776.950195,6.14
2160.03,4739.22998,6.15
2174.66,4774.720215,6.15
2198.2,4774.799805,6.14
2211.77,4772.850098,6.14
2190.93,4787.310059,6.14
2228.15,4783.600098,6.13
2237.77,4794.709961,6.13
2233.41,4792.040039,6.13
2193.07,4786.700195,6.12
2188.54,4790.310059,6.13
2193.78,4826.330078,6.13
2229.24,4780.379883,6.13
2210.65,4755.189941,6.13
2183.11,4802.930176,6.13
2164.32,4722.899902,6.13
2132.96,4747.299805,6.14
2133.87,4829.169922,6.13
2128.86,4829.209961,6.13
2160.46,4835.060059,6.13
2141.61,4864.52002,6.13
2149.56,4914.02002,6.13
2149.63,4915.009766,6.13
2157.24,4911.200195,6.12
2139.61,4941.370117,6.13
2129.4,4955.129883,6.13
2106.13,4947.310059,6.13
2109.47,4976.540039,6.13
2126.77,5006.580078,6.14
2087.94,5006.129883,6.14
2100.51,4984.709961,6.15
2135.83,4986.069824,6.15
2197.22,4997.410156,6.14
2193.12,4953.390137,6.13
2206.61,4986.47998,6.13
2205.77,4962.779785,6.13
2196.38,5002.069824,6.13
2186.12,5001.899902,6.13
2183.07,5036.939941,6.13
2201.07,5011.370117,6.13
2219.37,5011.220215,6.14
2220.5,4968.359863,6.14
2207.37,4987.319824,6.14
2222.67,4991.830078,6.13
2251.76,5020.109863,6.14
2247.06,5024.379883,6.14
2237.11,5081.080078,6.14
2238.2,5090.129883,6.14
2237.49,5086.540039,6.14
2204.17,4969,6.14
2202.8,5040.209961,6.13
2196.07,4987.859863,6.13
2160.86,4974.939941,6.13
2151.08,5011.790039,6.13
2148.29,5019.310059,6.13
2127.79,5053.810059,6.13
2084.79,5058.939941,6.13
2089.71,5065.160156,6.12
2092.91,5068.370117,6.12
2106.35,5103.149902,6.12
2073.1,5115.720215,6.12
2101.25,5046.439941,6.12
2097.53,5081.990234,6.12
2115.98,5135.140137,6.12
2109.39,5140.810059,6.12
2083.14,5188.899902,6.11
2045.71,5189.77002,6.11
2047.32,5154.290039,6.12
2044.34,5171.509766,6.12
2027.62,5153.040039,6.12
2013.3,5209.410156,6.12
2009.56,5239.720215,6.12
2026.84,5211.339844,6.12
2023.35,5261.600098,6.12
2023.7,5245.160156,6.12
2004.95,5257.799805,6.12
1991.25,5203.689941,6.12
2008.31,5199.5,6.12
2051.75,5183.049805,6.12
2042.18,5190.100098,6.12
2054.39,5141.069824,6.12
2033.3,5148.149902,6.12
2038.51,5093.149902,6.12
2049.91,5118.080078,6.12
2033.08,5094.430176,6.12
2044.5,5019.02002,6.12
2086.07,5058.529785,6.12
2103.67,5138.330078,6.12
2109.96,5130.620117,6.12
2098.4,5088.390137,6.12
2115.85,5047.890137,6.12
2135.41,5121.600098,6.12
2119.07,5095.640137,6.12
2142.55,5116.379883,6.12
2138.78,5161.419922,6.12
2113.69,5085.790039,6.12
2076.69,4963.609863,6.12
2034.22,4974.120117,6.12
2041.25,4918.160156,6.12
2047.35,4973.129883,6.12
2056.3,5023.149902,6.12
2075.23,5055.97998,6.12
2071.47,5034.660156,6.12
2053.08,5051.709961,6.12
2059.58,5037.910156,6.12
2057.91,5041.629883,6.12
1999.06,5087.299805,6.1
2001.16,5116.330078,6.1
1997.69,5170.52002,6.1
2019.11,5160.52002,6.1
2004.34,5224.209961,6.09
2023.67,5219.580078,6.09
2025.2,5244.850098,6.08
2021.73,5223.169922,6.08
1993.48,5237.339844,6.08
2047.62,5285.649902,6.09
2066.28,5285.459961,6.09
2067.31,5283.839844,6.09
2063.67,5274.319824,6.09
2046.59,5237.629883,6.1
2041.71,5242.279785,6.1
2033.31,5256.649902,6.1
2047.46,5234.910156,6.09
2058.99,5242.370117,6.09
2043.7,5242.640137,6.09
2058.83,5326.149902,6.09
2098.28,5325.879883,6.09
2105.24,5297.990234,6.09
2134.3,5256.310059,6.09
2130.54,5239.97998,6.09
2131.54,5260.25,6.09
2101.6,5232.339844,6.09
2105.12,5229.100098,6.09
2098.88,5219.52002,6.09
2097.75,5179.529785,6.09
2065.83,5112.629883,6.09
2072.83,5107.160156,6.09
2067.38,5075.290039,6.09
2057.03,5095.22998,6.09
