Shanghai,P Change,Dow,P Change,Y,
759.71,-0.001855971,1843.089966,-0.002627461,8.33,0
786.13,0.033607673,1843.550049,-0.000249626,8.33,0
785.43,-0.000891232,1866.650024,-0.012530159,8.33,0
785.38,-6.36634E-05,1861.560059,0.002726791,8.33,0
807.34,0.027200436,1856.119995,0.002922315,8.33,0
817.61,0.012561001,1814.810059,0.02225607,8.33,0
820.05,0.002975428,1801.219971,0.007488435,8.33,0
792.07,-0.035325161,1811.920044,-0.005940459,8.33,0
796.41,0.005449454,1811.420044,0.00027595,8.33,0
789.16,-0.009186984,1786.420044,0.013801327,8.33,0
823.08,0.041211061,1788.400024,-0.001108351,8.33,0
808.99,-0.017416779,1739.040039,0.027600081,8.33,0
818.04,0.011063029,1730.339966,0.005002802,8.33,0
856.93,0.045382937,1742.780029,-0.007189375,8.33,0
884.94,0.031651863,1763,-0.011602136,8.33,0
871.47,-0.015456642,1750.699951,0.006976772,8.33,0
887.6,0.0181726,1733.23999,0.009973132,8.33,0
868.16,-0.022392186,1724.900024,0.004811778,8.33,0
845.12,-0.027262401,1720.660034,0.002458108,8.33,0
855.42,0.012040869,1732.920044,-0.007125179,8.33,0
836.93,-0.022092648,1746.319946,-0.007732556,8.33,0
822.48,-0.017568816,1733.380005,0.007409834,8.33,0
835.11,0.015123756,1746.459961,-0.007545925,8.33,0
838.88,0.004494087,1761.160034,-0.008417068,8.33,0
853.19,0.016772348,1779.390015,-0.010351121,8.33,0
862.22,0.010472965,1807.589966,-0.0158481,8.33,0
867.27,0.005822869,1811.47998,-0.002152044,8.33,0
876,0.009965753,1810.839966,0.00035331,8.33,0
871.6,-0.005048187,1817.349976,-0.003595022,8.33,0
886.05,0.016308335,1821.02002,-0.002019448,8.33,0
874.8,-0.012860082,1812.430054,0.004717118,8.33,0
871.64,-0.00362535,1819.329956,-0.003806989,8.33,0
865.83,-0.006710324,1804.839966,0.007964465,8.33,0
853.87,-0.014006816,1808.579956,-0.0020722,8.33,0
835.62,-0.021840071,1806.640015,0.001072632,8.33,0
822.44,-0.016025485,1813.949951,-0.00404615,8.33,0
833.61,0.013399551,1819.219971,-0.002905273,8.33,0
818.2,-0.018834026,1824.410034,-0.002852906,8.33,0
803.69,-0.018054225,1820.810059,0.001973227,8.33,0
773.07,-0.039608315,1828.650024,-0.004305757,8.33,0
787.47,0.018286411,1823.709961,0.002701481,8.33,0
796.84,0.011758948,1817.949951,0.003158402,8.33,0
788.73,-0.010282353,1825.469971,-0.004136539,8.33,0
809.94,0.026187125,1825.76001,-0.000158885,8.33,0
804.78,-0.00641169,1807.380005,0.010067043,8.33,0
800.22,-0.005698433,1796.280029,0.006141473,8.33,0
812.01,0.014519526,1798.550049,-0.001263734,8.33,0
814.38,0.002910189,1798.300049,0.000139001,8.33,0
801.23,-0.016412266,1780.73999,0.00976481,8.33,0
793.59,-0.009627137,1797.77002,-0.009563457,8.33,0
764.45,-0.038118909,1816.290039,-0.010301662,8.33,0
769.25,0.006239844,1815.369995,0.000506551,8.33,0
757.09,-0.016061499,1821.800049,-0.003542007,8.33,0
779.07,0.028213126,1827.52002,-0.003139736,8.33,0
778.29,-0.001002197,1846.180054,-0.010210577,8.33,0
776.48,-0.002331032,1860.459961,-0.00773484,8.33,0
760.76,-0.020663547,1856.709961,0.002015631,8.33,0
769.1,0.010843843,1849.859985,0.003689309,8.33,0
805.54,0.045236736,1852.900024,-0.001643389,8.33,0
851.99,0.054519419,1867.310059,-0.007777017,8.33,0
849.92,-0.002435523,1864.560059,0.001472707,8.33,0
835.18,-0.01764889,1857.349976,0.003866908,8.33,0
854.66,0.022792689,1857.48999,-7.53837E-05,8.33,0
875.52,0.023825841,1849.859985,0.004107696,8.33,0
865.49,-0.011588811,1854.660034,-0.002594817,8.33,0
863.46,-0.002351006,1858.130005,-0.001870947,8.33,0
864.66,0.001387829,1865.22998,-0.003821032,8.33,0
877.61,0.014755985,1873.530029,-0.00444988,8.33,0
874.01,-0.004118946,1869.97998,0.001894845,8.33,0
904.1,0.033281717,1890.069946,-0.010743412,8.33,0
909.89,0.006363407,1883.680054,0.00338077,8.33,0
940.79,0.032844737,1879.420044,0.002261536,8.33,0
937.29,-0.00373417,1864.72998,0.007816275,8.33,0
933.88,-0.003651433,1863.880005,0.000455817,8.33,0
952.32,0.019363239,1878.640015,-0.00791897,8.33,0
939.93,-0.013181833,1882.02002,-0.001799177,8.33,0
964.39,0.025363183,1892.910034,-0.005786343,8.33,0
976.47,0.012371092,1893.630005,-0.000380351,8.33,0
1010.83,0.033991868,1903.640015,-0.005286149,8.32,-0.001201923
1007.91,-0.002897084,1915.72998,-0.006350972,8.32,0
1012.67,0.004700445,1913.72998,0.001043988,8.32,0
1022.86,0.009962263,1910.329956,0.001776648,8.32,0
1017.52,-0.005248054,1912.150024,-0.000952751,8.32,0
958.94,-0.061088285,1899.709961,0.006505799,8.32,0
976.71,0.018193732,1900.209961,-0.000263198,8.32,0
930.79,-0.049334436,1887.910034,0.00647293,8.32,0
945.12,0.015162096,1894.420044,-0.003448263,8.32,0
928.03,-0.018415353,1892.160034,0.001192983,8.32,0
915.05,-0.014185017,1909.689941,-0.009264495,8.32,0
928.14,0.014103476,1908.930054,0.000397911,8.32,0
919.67,-0.009209825,1918.880005,-0.005212318,8.32,0
933.97,0.015310984,1928.069946,-0.004789221,8.32,0
943,0.009575822,1952.910034,-0.012883396,8.32,0
940.52,-0.002636839,1964.209961,-0.005786199,8.32,0
953.19,0.013292208,1966.959961,-0.001400054,8.32,0
950.83,-0.002482042,1977.48999,-0.005353454,8.32,0
1004.69,0.053608576,1984.339966,-0.003463975,8.32,0
1015.96,0.011092956,1983.400024,0.00047368,8.32,0
1014.92,-0.001024711,1994.040039,-0.005364533,8.32,0
940.77,-0.078818415,2000.920044,-0.003450284,8.32,0
951.83,0.011619722,2004.109985,-0.001594237,8.32,0
976.55,0.025313604,2018.52002,-0.007190242,8.33,0.00120048
967.59,-0.009260121,2028.869995,-0.005127507,8.33,0
980.38,0.013045962,2023.01001,0.0028883,8.33,0
992.64,0.012350903,2035.819946,-0.006332117,8.33,0
1032.95,0.039024154,2059.179932,-0.011474485,8.33,0
1134.52,0.089526848,2051.899902,0.003535403,8.33,0
1122.99,-0.010267233,2043.140015,0.004269159,8.33,0
1169.92,0.040113854,2051.830078,-0.004253288,8.33,0
1212.08,0.034783183,2051.610107,0.000107207,8.33,0
1212.89,0.000667826,2036.089966,0.007564859,8.33,0
1247.66,0.027868169,2034.5,0.000780892,8.33,0
1230.25,-0.014151595,2039.280029,-0.002349486,8.33,0
1244.9,0.011768013,2016.380005,0.011229465,8.33,0
1177.14,-0.057563247,2039.939941,-0.011684274,8.33,0
1110.04,-0.060448272,2043.420044,-0.001705983,8.33,0
1000.02,-0.1100178,2024.869995,0.009077942,8.33,0
905.58,-0.104286755,1991.400024,0.016529442,8.33,0
972.73,0.069032517,1992.439941,-0.000522204,8.33,0
902.42,-0.077912724,1977.290039,0.007603693,8.33,0
885.24,-0.019407166,1988.819946,-0.005831166,8.33,0
902.01,0.018591812,1997.459961,-0.004344292,8.33,0
865.58,-0.042087386,2030.709961,-0.016646141,8.33,0
895.18,0.033065976,2038.910034,-0.004038033,8.33,0
924.24,0.03144205,2034.219971,0.00230028,8.33,0
922.35,-0.002049114,2042.310059,-0.003976998,8.33,0
934.21,0.012695218,2053.389893,-0.005425148,8.33,0
917.02,-0.018745502,2058.780029,-0.002624994,8.33,0
919.43,0.002621189,2053.97998,0.002331502,8.33,0
899.61,-0.022031769,2025.829956,0.013705111,8.33,0
876.5,-0.026366229,2015.040039,0.005326171,8.33,0
898.17,0.024126836,2041.51001,-0.013136201,8.33,0
896.41,-0.001963387,2042.689941,-0.00057797,8.33,0
906.98,0.011654061,2058.070068,-0.00752935,8.33,0
918.4,0.012434669,2046.75,0.005500332,8.33,0
929.52,0.011963164,2066.939941,-0.00986439,8.33,0
907.85,-0.023869582,2080.840088,-0.006724988,8.33,0
916.72,0.009675801,2080.649902,9.13987E-05,8.32,-0.001201923
915.01,-0.001868832,2094.959961,-0.006877687,8.32,0
919.85,0.005261727,2095.550049,-0.00028167,8.32,0
933.28,0.014390108,2104.790039,-0.004409339,8.32,0
929.11,-0.004488166,2120.429932,-0.007430619,8.32,0
942.44,0.014144136,2122.75,-0.00109415,8.32,0
945.8,0.003552548,2136.51001,-0.006482162,8.32,0
953.92,0.008512244,2135.689941,0.000383836,8.32,0
959.06,0.005359414,2115.580078,0.009416097,8.32,0
956.31,-0.002875637,2097.399902,0.008593471,8.32,0
962.1,0.006018085,2084.02002,0.006379271,8.32,0
960.17,-0.002010061,2079.060059,0.002379997,8.32,0
964.74,0.004737028,2097.320068,-0.008782819,8.32,0
982.4,0.017976384,2117.280029,-0.009516888,8.32,0
894.85,-0.097837626,2112.330078,0.002337882,8.32,0
962.69,0.070469206,2115.810059,-0.001647461,8.32,0
965.08,0.002476479,2119.719971,-0.00184795,8.32,0
1017.13,0.0511734,2094.290039,0.011996836,8.32,0
1009.56,-0.007498316,2101.310059,-0.003351981,8.32,0
1017.96,0.008251798,2120.169922,-0.008975288,8.32,0
1031.51,0.013136082,2107.159912,0.006136305,8.32,0
1025.3,-0.006056764,2119.429932,-0.005823013,8.32,0
1040.27,0.014390495,2146.929932,-0.012975187,8.32,0
1063.05,0.021428907,2162.600098,-0.007298872,8.32,0
1068.16,0.004783928,2154.100098,0.003930454,8.32,0
1052.15,-0.015216462,2167.889893,-0.00640165,8.32,0
1079.13,0.025001622,2156.23999,0.005373844,8.32,0
1077.72,-0.001308318,2135.399902,0.009665013,8.32,0
1099.68,0.019969446,2139.23999,-0.001798299,8.32,0
1109.73,0.009056257,2160.830078,-0.01009241,8.32,0
1126.16,0.014589401,2163.560059,-0.001263395,8.32,0
1117.28,-0.007947873,2144.929932,0.008610867,8.32,0
1125.8,0.007567952,2126.820068,0.008443103,8.32,0
1158.48,0.028209378,2117.51001,0.004377454,8.32,0
1162.63,0.003569493,2138.649902,-0.009983373,8.32,0
1161.27,-0.001171132,2133.98999,0.002178904,8.32,0
1120.72,-0.036182097,2158.909912,-0.011677619,8.32,0
1167.17,0.039797116,2156.580078,0.001079171,8.32,0
1191.73,0.020608695,2171.879883,-0.007094476,8.32,0
1197.84,0.005100848,2190.179932,-0.008425903,8.32,0
1215.31,0.014374933,2189.370117,0.000369748,8.32,0
1214.26,-0.000864724,2179.75,0.004394011,8.32,0
1202.67,-0.009636891,2137.689941,0.019295818,8.32,0
1234.62,0.025878408,2153.72998,-0.007503445,8.32,0
1241.03,0.005165065,2161.26001,-0.003496274,8.32,0
1233.85,-0.005819184,2151.540039,0.004497363,8.32,0
1246.03,0.009775046,2135.610107,0.007403967,8.32,0
1260.89,0.011785326,2122.820068,0.005988939,8.32,0
1276.41,0.012159102,2122.820068,0,8.33,0.00120048
1247.26,-0.02337123,2145.840088,-0.010844075,8.32,-0.001201923
1286.85,0.030765046,2137.439941,0.003914619,8.32,0
1281.89,-0.003869287,2142.189941,-0.002222285,8.32,0
1278.53,-0.002628018,2103.350098,0.018130905,8.32,0
1316.92,0.029151353,2061.439941,0.019925431,8.32,0
1324.96,0.006068108,2067.209961,-0.002799024,8.32,0
1327.78,0.002123846,2046.459961,0.010037684,8.32,0
1323.37,-0.003332401,2037.030029,0.004607924,8.32,0
1338.03,0.010956406,2056.469971,-0.009543277,8.32,0
1362.08,0.017656819,2068.379883,-0.005791435,8.32,0
1365.5,0.002504577,2077.879883,-0.004592967,8.32,0
1378.84,0.009674799,2070.5,0.003551641,8.32,0
1380.28,0.001043267,2066.919922,0.001729089,8.32,0
1364.97,-0.011216364,2023.910034,0.020808686,8.32,0
1352,-0.009593195,2038.949951,-0.007431119,8.32,0
1376.77,0.017991386,2074.399902,-0.017386376,8.32,0
1393.75,0.01218296,2099.790039,-0.01223975,8.32,0
1448.93,0.038083275,2101.22998,-0.000685755,8.32,0
1482.99,0.022967114,2112.679932,-0.005449166,8.32,0
1495.46,0.008338571,2099.719971,0.00613437,8.3,-0.002409639
1405.18,-0.064247997,2144.820068,-0.021479101,8.29,-0.001206273
1467.23,0.042290575,2151.48999,-0.003109782,8.29,0
1500.4,0.022107438,2138.149902,0.006200395,8.29,0
1464.28,-0.024667413,2118.139893,0.009358562,8.32,0.003605769
1379.22,-0.06167254,2135.5,-0.008195921,8.32,0
1417.67,0.027121968,2181.669922,-0.021620193,8.32,0
1315.92,-0.07732233,2191.370117,-0.004446225,8.32,0
1344.61,0.021337042,2178.330078,0.005950633,8.32,0
1381.12,0.026435067,2216.01001,-0.017297623,8.32,0
1354.88,-0.019367029,2253.840088,-0.017071258,8.32,0
1235.22,-0.096873431,2252.469971,0.000607903,8.32,0
1254.27,0.015188117,2219.419922,0.014672803,8.31,-0.001203369
1251.55,-0.002173305,2234.659912,-0.006866655,8.32,0.001201923
1281.74,0.023553919,2236.629883,-0.000881553,8.31,-0.001203369
1270.35,-0.008966033,2268.370117,-0.014191098,8.32,0.001201923
1263.35,-0.005540824,2259.610107,0.003861808,8.32,0
1285.18,0.016985947,2260.139893,-0.000234459,8.32,0
1336.28,0.038240489,2270.840088,-0.004734307,8.32,0
1338.76,0.00185246,2244.560059,0.011572822,8.32,0
1361.19,0.016478229,2253.02002,-0.003769095,8.32,0
1360.23,-0.000705763,2275.709961,-0.010070901,8.32,0
1275.3,-0.066596095,2268.75,0.003058369,8.32,0
1274.92,-0.000298058,2261.26001,0.003301373,8.32,0
1241.74,-0.02672057,2286.860107,-0.011321165,8.32,0
1220.39,-0.017494408,2288.620117,-0.000769619,8.32,0
1212.77,-0.006283137,2279.77002,0.003867001,8.32,0
1243.98,0.025088828,2280.77002,-0.000438641,8.32,0
1261.47,0.013864777,2284.139893,-0.001477515,8.32,0
1245.93,-0.012472611,2272.409912,0.005135404,8.32,0
1232.68,-0.010748937,2277.98999,-0.002455577,8.32,0
1230.74,-0.001576287,2265.72998,0.005381942,8.32,0
1291.2,0.046824659,2278.070068,-0.005446407,8.32,0
1283.49,-0.006007059,2311.77002,-0.014793203,8.32,0
1303.93,0.015675688,2313.040039,-0.000549371,8.32,0
1297.59,-0.004885981,2315.830078,-0.001206222,8.32,0
1284.46,-0.010222195,2324.679932,-0.003821461,8.32,0
1250.27,-0.027346093,2356.73999,-0.013791171,8.32,0
1199.06,-0.042708455,2383.389893,-0.011307952,8.32,0
1150.62,-0.042099042,2376.669922,0.002819501,8.32,0
1159.34,0.007521521,2376.909912,-0.000100977,8.32,0
1096.82,-0.057001149,2371.320068,0.002351727,8.32,0
1109.67,0.011580019,2383.840088,-0.005279768,8.32,0
1120.84,0.00996574,2391.699951,-0.003297144,8.32,0
1120.15,-0.000615989,2348.879883,0.017903612,8.31,-0.001203369
1154.79,0.029996796,2381.649902,-0.013951339,8.31,0
1185.72,0.026085416,2365.810059,0.006650786,8.31,0
1200.11,0.011990568,2352.23999,0.005735908,8.31,0
1190.83,-0.007792884,2365.72998,-0.005734955,8.31,0
1197.23,0.005345673,2360.26001,0.00231217,8.31,0
1209.86,0.010439224,2378.820068,-0.007863565,8.31,0
1193.53,-0.013682103,2406.23999,-0.01152669,8.31,0
1208.25,0.012182909,2429.209961,-0.009546002,8.31,0
1198.86,-0.007832441,2423.820068,0.002218784,8.31,0
1174.22,-0.020984143,2446.219971,-0.00924157,8.31,0
1170.86,-0.002869686,2418.919922,0.011160096,8.31,0
1141.78,-0.025469005,2430.139893,-0.004638422,8.31,0
1153.23,0.009928635,2437.76001,-0.00313567,8.31,0
1179.42,0.02220583,2434.580078,0.001304448,8.31,0
1189.76,0.008690828,2453.340088,-0.007705645,8.31,0
1192.83,0.002573711,2479.219971,-0.010548836,8.31,0
1200.33,0.006248282,2465.889893,0.005376723,8.31,0
1196.27,-0.003393883,2434.540039,0.012713404,8.31,0
1171.94,-0.020760448,2434.169922,0.000152027,8.31,0
1199.24,0.022764417,2481.560059,-0.019468705,8.31,0
1206.05,0.005646532,2487.610107,-0.002438002,8.31,0
1184.08,-0.01855449,2491.469971,-0.001551635,8.31,0
1146.81,-0.032498845,2493,-0.000614107,8.31,0
1120.13,-0.023818664,2493.97998,-0.000393093,8.31,0
1168.11,0.041074899,2514.679932,-0.008299967,8.31,0
1143.06,-0.02191486,2538.159912,-0.009337164,8.31,0
1134.63,-0.007429735,2538.860107,-0.000275867,8.31,0
1132.9,-0.001527054,2520.719971,0.007144992,8.31,0
1144.64,0.0102565,2526.810059,-0.002416011,8.31,0
1164.55,0.017096733,2528.909912,-0.000831029,8.31,0
1171.83,0.006212505,2547.290039,-0.007268004,8.31,0
1184.1,0.0103623,2529.219971,0.00709384,8.31,0
1194.04,0.008324679,2483.050049,0.018254609,8.31,0
1198.51,0.003729631,2492.330078,-0.003737351,8.31,0
1213.89,0.012670011,2468.76001,0.009457041,8.31,0
1221.06,0.005871947,2461.120117,0.003094628,8.31,0
1229.87,0.007163359,2459.429932,0.000686754,8.31,0
1226.3,-0.002911196,2403.860107,0.022594596,8.31,0
1240.82,0.011701939,2428.050049,-0.010062957,8.31,0
1251.3,0.00837529,2452.899902,-0.01023449,8.31,0
1251.55,0.000199752,2484.159912,-0.012744103,8.31,0
1255.23,0.002931734,2456.969971,0.010945326,8.31,0
1231.03,-0.019658335,2459.929932,-0.00120472,8.31,0
1256.04,0.019911786,2456.52002,0.001386183,8.31,0
1242.71,-0.010726557,2436.800049,0.008027604,8.31,0
1208.7,-0.028137669,2436.530029,0.000110809,8.31,0
1179.29,-0.024938734,2411.909912,0.010104582,8.31,0
1187.22,0.00667947,2397.25,0.006078134,8.31,0
1167.56,-0.016838535,2462.679932,-0.027293746,8.31,0
1172.37,0.0041028,2474.959961,-0.004986449,8.31,0
1184.52,0.010257319,2467.360107,0.003070698,8.31,0
1103.97,-0.072963939,2460.090088,0.002946477,8.31,0
1041.96,-0.059512841,2479.850098,-0.00803223,8.31,0
1110.01,0.061305754,2480.870117,-0.000411323,8.31,0
1117.01,0.00626673,2457.709961,0.009335497,8.31,0
1109.63,-0.006650866,2448.469971,0.003759593,8.31,0
1084.07,-0.023577813,2471.590088,-0.009442679,8.31,0
1097.38,0.012128889,2477.629883,-0.002443688,8.31,0
1098.9,0.001383201,2523.830078,-0.018646932,8.31,0
1102.57,0.003328587,2521.290039,0.001006422,8.31,0
1134.87,0.02846141,2535.669922,-0.005703383,8.31,0
1122.47,-0.011047066,2546.51001,-0.004275039,8.31,0
1130.79,0.007357688,2556.340088,-0.003860216,8.31,0
1119.82,-0.009796217,2541.77002,0.005699581,8.31,0
1117.93,-0.001690625,2532.540039,0.00363132,8.31,0
1125.78,0.006972943,2513.75,0.007419444,8.3,-0.001204819
1150.31,0.021324686,2532.919922,-0.007626026,8.31,0.001203369
1176.49,0.022252633,2552.570068,-0.007757903,8.31,0
1187.37,0.009163108,2539.530029,0.005108592,8.31,0
1191.87,0.00377558,2560.699951,-0.008336157,8.31,0
1177.52,-0.01218663,2574.120117,-0.005240819,8.31,0
1173.36,-0.003545374,2569.540039,0.001779279,8.31,0
1178.31,0.004200932,2593,-0.009130024,8.31,0
1235.83,0.046543618,2616.330078,-0.008997331,8.31,0
1177.92,-0.049162931,2591.47998,0.009498075,8.31,0
1184.09,0.005210753,2584.409912,0.002728197,8.31,0
1174.85,-0.007864834,2580.98999,0.001323289,8.31,0
1180.39,0.004693364,2593.27002,-0.004757876,8.31,0
1180.85,0.00038955,2605.850098,-0.004851048,8.31,0
1184.7,0.003249768,2610.070068,-0.001619422,8.31,0
1194.04,0.007822184,2578.790039,0.011984364,8.31,0
1181.12,-0.01093877,2547.070068,0.012300331,8.31,0
1195.14,0.011730843,2571.810059,-0.009713118,8.28,-0.003623188
1185.78,-0.007893538,2620.840088,-0.019064405,8.31,0.003610108
1186.63,0.000716314,2616.280029,0.001739923,8.31,0
1174.19,-0.010594538,2560.860107,0.021182718,8.31,0
1185.02,0.009139086,2527,0.013222162,8.31,0
1197.83,0.010694339,2358.51001,0.066675896,8.29,-0.002412545
1191.33,-0.005456087,2445.169922,-0.0367435,8.31,0.002406739
1183.35,-0.006743567,2458.570068,-0.005480251,8.31,0
1181.63,-0.001455616,2424.439941,0.013882105,8.31,0
1172.43,-0.00784695,2446.679932,-0.009173249,8.31,0
1158.56,-0.011971758,2509.030029,-0.025483553,8.31,0
1124.94,-0.029886038,2510.840088,-0.000721418,8.31,0
1125.53,0.000524197,2512.389893,-0.000617246,8.31,0
1143.82,0.015990278,2508.899902,0.001389112,8.31,0
1122.52,-0.018975163,2482.959961,0.010339169,8.31,0
1139.63,0.015013645,2469.689941,0.005344436,8.31,0
1133.09,-0.005771827,2474.600098,-0.001988167,8.31,0
1130.17,-0.002583682,2430.689941,0.017744345,8.31,0
1122.55,-0.006788116,2441.26001,-0.004348588,8.31,0
1135.87,0.011726694,2468.330078,-0.011088564,8.31,0
1136.2,0.000290442,2508.550049,-0.016294405,8.31,0
1139.32,0.002738476,2487.709961,0.008307623,8.31,0
1148.17,0.007707918,2500.570068,-0.005169456,8.31,0
1157.84,0.008351758,2544.27002,-0.017475996,8.32,0.001201923
1159.17,0.001147373,2558.959961,-0.005773735,8.31,-0.001203369
1153.84,-0.004619358,2527.909912,0.012133855,8.31,0
1168.03,0.012148661,2542.75,-0.005870497,8.31,0
1174.8,0.005762683,2546.48999,-0.001470845,8.31,0
1146.52,-0.024665946,2555.600098,-0.003577516,8.31,0
1154.17,0.00662814,2612.669922,-0.022331281,8.28,-0.003623188
1160.77,0.005685881,2612.540039,4.97127E-05,8.31,0.003610108
1169.01,0.007048699,2613.810059,-0.000486125,8.31,0
1171.25,0.001912487,2620.300049,-0.002482962,8.31,0
1169.66,-0.001359369,2641.139893,-0.007953228,8.31,0
1181.28,0.009836787,2643.370117,-0.000844417,8.31,0
1191.92,0.008926774,2631.120117,0.004634236,8.31,0
1186.61,-0.004474933,2618.300049,0.004872475,8.31,0
1181.14,-0.004631119,2571.72998,0.017786376,8.31,0
1194.1,0.010853362,2571.689941,1.55689E-05,8.31,0
1220.47,0.02160643,2598.810059,-0.010545641,8.31,0
1233.62,0.010659685,2604.429932,-0.002162479,8.28,-0.003623188
1244.07,0.008399849,2599.159912,0.002023483,8.31,0.003610108
1237.16,-0.005585373,2563.800049,0.013604343,8.31,0
1239.9,0.002209856,2539.919922,0.009314348,8.28,-0.003623188
1226.97,-0.010538155,2557.159912,-0.006787612,8.31,0.003610108
1167.65,-0.050802895,2529.899902,0.010660268,8.31,0
1202.21,0.028747058,2517.790039,0.004786696,8.31,0
1215.43,0.010876809,2520.939941,-0.001251058,8.31,0
1213.96,-0.001210913,2548.040039,-0.010749997,8.31,0
1213.13,-0.000684181,2597.300049,-0.01933251,8.31,0
1203.71,-0.007825805,2607.370117,-0.003877129,8.31,0
