Shanghai,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,DOW,DOW,DOW,DOW,DOW,DOW,DOW,Y
1985.02,1994.11,1986.67,1954.44,1920.21,1928.87,1863.37,4034.590088,4096.830078,4095.830078,4200.830078,4221.02002,4145.419922,4154.669922,6.84
2004.95,1985.02,1994.11,1986.67,1954.44,1920.21,1928.87,4143.589844,4034.590088,4096.830078,4095.830078,4200.830078,4221.02002,4145.419922,6.84
1990.66,2004.95,1985.02,1994.11,1986.67,1954.44,1920.21,4185.649902,4143.589844,4034.590088,4096.830078,4095.830078,4200.830078,4221.02002,6.84
2011.68,1990.66,2004.95,1985.02,1994.11,1986.67,1954.44,4138.049805,4185.649902,4143.589844,4034.590088,4096.830078,4095.830078,4200.830078,6.83
2060.81,2011.68,1990.66,2004.95,1985.02,1994.11,1986.67,4069.790039,4138.049805,4185.649902,4143.589844,4034.590088,4096.830078,4095.830078,6.82
2107.75,2060.81,2011.68,1990.66,2004.95,1985.02,1994.11,4040.060059,4069.790039,4138.049805,4185.649902,4143.589844,4034.590088,4096.830078,6.83
2098.02,2107.75,2060.81,2011.68,1990.66,2004.95,1985.02,4172,4040.060059,4069.790039,4138.049805,4185.649902,4143.589844,4034.590088,6.83
2181.24,2098.02,2107.75,2060.81,2011.68,1990.66,2004.95,4166.430176,4172,4040.060059,4069.790039,4138.049805,4185.649902,4143.589844,6.83
2224.71,2181.24,2098.02,2107.75,2060.81,2011.68,1990.66,4096.450195,4166.430176,4172,4040.060059,4069.790039,4138.049805,4185.649902,6.83
2265.16,2224.71,2181.24,2098.02,2107.75,2060.81,2011.68,4214,4096.450195,4166.430176,4172,4040.060059,4069.790039,4138.049805,6.82
2260.82,2265.16,2224.71,2181.24,2098.02,2107.75,2060.81,4223.830078,4214,4096.450195,4166.430176,4172,4040.060059,4069.790039,6.83
2248.09,2260.82,2265.16,2224.71,2181.24,2098.02,2107.75,4150.950195,4223.830078,4214,4096.450195,4166.430176,4172,4040.060059,6.82
2320.79,2248.09,2260.82,2265.16,2224.71,2181.24,2098.02,4138.189941,4150.950195,4223.830078,4214,4096.450195,4166.430176,4172,6.83
2389.39,2320.79,2248.09,2260.82,2265.16,2224.71,2181.24,4164.830078,4138.189941,4150.950195,4223.830078,4214,4096.450195,4166.430176,6.83
2319.44,2389.39,2320.79,2248.09,2260.82,2265.16,2224.71,4177.689941,4164.830078,4138.189941,4150.950195,4223.830078,4214,4096.450195,6.83
2209.86,2319.44,2389.39,2320.79,2248.09,2260.82,2265.16,4134.209961,4177.689941,4164.830078,4138.189941,4150.950195,4223.830078,4214,6.82
2227.12,2209.86,2319.44,2389.39,2320.79,2248.09,2260.82,4084.75,4134.209961,4177.689941,4164.830078,4138.189941,4150.950195,4223.830078,6.82
2261.48,2227.12,2209.86,2319.44,2389.39,2320.79,2248.09,4091.919922,4084.75,4134.209961,4177.689941,4164.830078,4138.189941,4150.950195,6.83
2305.78,2261.48,2227.12,2209.86,2319.44,2389.39,2320.79,4100.339844,4091.919922,4084.75,4134.209961,4177.689941,4164.830078,4138.189941,6.83
2200.65,2305.78,2261.48,2227.12,2209.86,2319.44,2389.39,4168.169922,4100.339844,4091.919922,4084.75,4134.209961,4177.689941,4164.830078,6.88
2206.57,2200.65,2305.78,2261.48,2227.12,2209.86,2319.44,4092.090088,4168.169922,4100.339844,4091.919922,4084.75,4134.209961,4177.689941,6.88
2121.25,2206.57,2200.65,2305.78,2261.48,2227.12,2209.86,4105.609863,4092.090088,4168.169922,4100.339844,4091.919922,4084.75,4134.209961,6.87
2082.85,2121.25,2206.57,2200.65,2305.78,2261.48,2227.12,4140.180176,4105.609863,4092.090088,4168.169922,4100.339844,4091.919922,4084.75,6.88
2093.45,2082.85,2121.25,2206.57,2200.65,2305.78,2261.48,4215.970215,4140.180176,4105.609863,4092.090088,4168.169922,4100.339844,4091.919922,6.88
2071.43,2093.45,2082.85,2121.25,2206.57,2200.65,2305.78,4162.029785,4215.970215,4140.180176,4105.609863,4092.090088,4168.169922,4100.339844,6.88
2198.11,2071.43,2093.45,2082.85,2121.25,2206.57,2200.65,4139.25,4162.029785,4215.970215,4140.180176,4105.609863,4092.090088,4168.169922,6.87
2221.08,2198.11,2071.43,2093.45,2082.85,2121.25,2206.57,4121.77002,4139.25,4162.029785,4215.970215,4140.180176,4105.609863,4092.090088,6.86
2193.01,2221.08,2198.11,2071.43,2093.45,2082.85,2121.25,4015.820068,4121.77002,4139.25,4162.029785,4215.970215,4140.180176,4105.609863,6.85
2118.75,2193.01,2221.08,2198.11,2071.43,2093.45,2082.85,3999.389893,4015.820068,4121.77002,4139.25,4162.029785,4215.970215,4140.180176,6.84
2158.57,2118.75,2193.01,2221.08,2198.11,2071.43,2093.45,4085.179932,3999.389893,4015.820068,4121.77002,4139.25,4162.029785,4215.970215,6.85
2139.03,2158.57,2118.75,2193.01,2221.08,2198.11,2071.43,3960.530029,4085.179932,3999.389893,4015.820068,4121.77002,4139.25,4162.029785,6.84
2133.88,2139.03,2158.57,2118.75,2193.01,2221.08,2198.11,4012.199951,3960.530029,4085.179932,3999.389893,4015.820068,4121.77002,4139.25,6.84
2128.85,2133.88,2139.03,2158.57,2118.75,2193.01,2221.08,4094.76001,4012.199951,3960.530029,4085.179932,3999.389893,4015.820068,4121.77002,6.83
2153.29,2128.85,2133.88,2139.03,2158.57,2118.75,2193.01,4101.700195,4094.76001,4012.199951,3960.530029,4085.179932,3999.389893,4015.820068,6.84
2218.33,2153.29,2128.85,2133.88,2139.03,2158.57,2118.75,3960.610107,4101.700195,4094.76001,4012.199951,3960.530029,4085.179932,3999.389893,6.85
2223.72,2218.33,2153.29,2128.85,2133.88,2139.03,2158.57,4008.22998,3960.610107,4101.700195,4094.76001,4012.199951,3960.530029,4085.179932,6.85
2265.76,2223.72,2218.33,2153.29,2128.85,2133.88,2139.03,3843.830078,4008.22998,3960.610107,4101.700195,4094.76001,4012.199951,3960.530029,6.84
2281.09,2265.76,2223.72,2218.33,2153.29,2128.85,2133.88,3989.070068,3843.830078,4008.22998,3960.610107,4101.700195,4094.76001,4012.199951,6.84
2325.48,2281.09,2265.76,2223.72,2218.33,2153.29,2128.85,4090.199951,3989.070068,3843.830078,4008.22998,3960.610107,4101.700195,4094.76001,6.84
2338.42,2325.48,2281.09,2265.76,2223.72,2218.33,2153.29,3938.870117,4090.199951,3989.070068,3843.830078,4008.22998,3960.610107,4101.700195,6.83
2291.55,2338.42,2325.48,2281.09,2265.76,2223.72,2218.33,3888.580078,3938.870117,4090.199951,3989.070068,3843.830078,4008.22998,3960.610107,6.82
2361.7,2291.55,2338.42,2325.48,2281.09,2265.76,2223.72,3864.550049,3888.580078,3938.870117,4090.199951,3989.070068,3843.830078,4008.22998,6.82
2374.44,2361.7,2291.55,2338.42,2325.48,2281.09,2265.76,3932.889893,3864.550049,3888.580078,3938.870117,4090.199951,3989.070068,3843.830078,6.83
2358.04,2374.44,2361.7,2291.55,2338.42,2325.48,2281.09,3943.73999,3932.889893,3864.550049,3888.580078,3938.870117,4090.199951,3989.070068,6.84
2373.21,2358.04,2374.44,2361.7,2291.55,2338.42,2325.48,3707.379883,3943.73999,3932.889893,3864.550049,3888.580078,3938.870117,4090.199951,6.83
2408.02,2373.21,2358.04,2374.44,2361.7,2291.55,2338.42,3829.040039,3707.379883,3943.73999,3932.889893,3864.550049,3888.580078,3938.870117,6.83
2425.29,2408.02,2373.21,2358.04,2374.44,2361.7,2291.55,3816.580078,3829.040039,3707.379883,3943.73999,3932.889893,3864.550049,3888.580078,6.84
2419.78,2425.29,2408.02,2373.21,2358.04,2374.44,2361.7,3626.800049,3816.580078,3829.040039,3707.379883,3943.73999,3932.889893,3864.550049,6.84
2439.18,2419.78,2425.29,2408.02,2373.21,2358.04,2374.44,3581.820068,3626.800049,3816.580078,3829.040039,3707.379883,3943.73999,3932.889893,6.83
2347.39,2439.18,2419.78,2425.29,2408.02,2373.21,2358.04,3470.699951,3581.820068,3626.800049,3816.580078,3829.040039,3707.379883,3943.73999,6.83
2379.88,2347.39,2439.18,2419.78,2425.29,2408.02,2373.21,3307.850098,3470.699951,3581.820068,3626.800049,3816.580078,3829.040039,3707.379883,6.84
2444.23,2379.88,2347.39,2439.18,2419.78,2425.29,2408.02,3260.860107,3307.850098,3470.699951,3581.820068,3626.800049,3816.580078,3829.040039,6.84
2513.7,2444.23,2379.88,2347.39,2439.18,2419.78,2425.29,3042.199951,3260.860107,3307.850098,3470.699951,3581.820068,3626.800049,3816.580078,6.84
2527.18,2513.7,2444.23,2379.88,2347.39,2439.18,2419.78,3006.51001,3042.199951,3260.860107,3307.850098,3470.699951,3581.820068,3626.800049,6.84
2536.06,2527.18,2513.7,2444.23,2379.88,2347.39,2439.18,3325.669922,3006.51001,3042.199951,3260.860107,3307.850098,3470.699951,3581.820068,6.84
2534.13,2536.06,2527.18,2513.7,2444.23,2379.88,2347.39,3295.280029,3325.669922,3006.51001,3042.199951,3260.860107,3307.850098,3470.699951,6.84
2503.93,2534.13,2536.06,2527.18,2513.7,2444.23,2379.88,3020.860107,3295.280029,3325.669922,3006.51001,3042.199951,3260.860107,3307.850098,6.84
2557.46,2503.93,2534.13,2536.06,2527.18,2513.7,2444.23,3154.709961,3020.860107,3295.280029,3325.669922,3006.51001,3042.199951,3260.860107,6.84
2535.83,2557.46,2503.93,2534.13,2536.06,2527.18,2513.7,3112.98999,3154.709961,3020.860107,3295.280029,3325.669922,3006.51001,3042.199951,6.84
2461.35,2535.83,2557.46,2503.93,2534.13,2536.06,2527.18,3277.530029,3112.98999,3154.709961,3020.860107,3295.280029,3325.669922,3006.51001,6.84
2463.95,2461.35,2535.83,2557.46,2503.93,2534.13,2536.06,3193.919922,3277.530029,3112.98999,3154.709961,3020.860107,3295.280029,3325.669922,6.84
2448.59,2463.95,2461.35,2535.83,2557.46,2503.93,2534.13,3020.300049,3193.919922,3277.530029,3112.98999,3154.709961,3020.860107,3295.280029,6.85
2405.35,2448.59,2463.95,2461.35,2535.83,2557.46,2503.93,3070.27002,3020.300049,3193.919922,3277.530029,3112.98999,3154.709961,3020.860107,6.84
2401.44,2405.35,2448.59,2463.95,2461.35,2535.83,2557.46,2964.870117,3070.27002,3020.300049,3193.919922,3277.530029,3112.98999,3154.709961,6.83
2468.19,2401.44,2405.35,2448.59,2463.95,2461.35,2535.83,2885.889893,2964.870117,3070.27002,3020.300049,3193.919922,3277.530029,3112.98999,6.84
2477.57,2468.19,2401.44,2405.35,2448.59,2463.95,2461.35,3159.189941,2885.889893,2964.870117,3070.27002,3020.300049,3193.919922,3277.530029,6.83
2559.91,2477.57,2468.19,2401.44,2405.35,2448.59,2463.95,3135.949951,3159.189941,2885.889893,2964.870117,3070.27002,3020.300049,3193.919922,6.84
2567.34,2559.91,2477.57,2468.19,2401.44,2405.35,2448.59,3229.899902,3135.949951,3159.189941,2885.889893,2964.870117,3070.27002,3020.300049,6.82
2592.52,2567.34,2559.91,2477.57,2468.19,2401.44,2405.35,3286.47998,3229.899902,3135.949951,3159.189941,2885.889893,2964.870117,3070.27002,6.83
2597.45,2592.52,2567.34,2559.91,2477.57,2468.19,2401.44,3294.820068,3286.47998,3229.899902,3135.949951,3159.189941,2885.889893,2964.870117,6.83
2625.64,2597.45,2592.52,2567.34,2559.91,2477.57,2468.19,3407.330078,3294.820068,3286.47998,3229.899902,3135.949951,3159.189941,2885.889893,6.84
2579.75,2625.64,2597.45,2592.52,2567.34,2559.91,2477.57,3224.580078,3407.330078,3294.820068,3286.47998,3229.899902,3135.949951,3159.189941,6.84
2618.17,2579.75,2625.64,2597.45,2592.52,2567.34,2559.91,3069.149902,3224.580078,3407.330078,3294.820068,3286.47998,3229.899902,3135.949951,6.84
2663.77,2618.17,2579.75,2625.64,2597.45,2592.52,2567.34,3157.77002,3069.149902,3224.580078,3407.330078,3294.820068,3286.47998,3229.899902,6.83
2639.89,2663.77,2618.17,2579.75,2625.64,2597.45,2592.52,3131.02002,3157.77002,3069.149902,3224.580078,3407.330078,3294.820068,3286.47998,6.84
2645.26,2639.89,2663.77,2618.17,2579.75,2625.64,2597.45,3086.110107,3131.02002,3157.77002,3069.149902,3224.580078,3407.330078,3294.820068,6.84
2652.78,2645.26,2639.89,2663.77,2618.17,2579.75,2625.64,2955.040039,3086.110107,3131.02002,3157.77002,3069.149902,3224.580078,3407.330078,6.84
2676.68,2652.78,2645.26,2639.89,2663.77,2618.17,2579.75,3152.850098,2955.040039,3086.110107,3131.02002,3157.77002,3069.149902,3224.580078,6.84
2651.41,2676.68,2652.78,2645.26,2639.89,2663.77,2618.17,3019.090088,3152.850098,2955.040039,3086.110107,3131.02002,3157.77002,3069.149902,6.84
2610.62,2651.41,2676.68,2652.78,2645.26,2639.89,2663.77,2960.949951,3019.090088,3152.850098,2955.040039,3086.110107,3131.02002,3157.77002,6.84
2597.6,2610.62,2651.41,2676.68,2652.78,2645.26,2639.89,2985.429932,2960.949951,3019.090088,3152.850098,2955.040039,3086.110107,3131.02002,6.84
2610.01,2597.6,2610.62,2651.41,2676.68,2652.78,2645.26,2817.639893,2985.429932,2960.949951,3019.090088,3152.850098,2955.040039,3086.110107,6.84
2588.57,2610.01,2597.6,2610.62,2651.41,2676.68,2652.78,2669.51001,2817.639893,2985.429932,2960.949951,3019.090088,3152.850098,2955.040039,6.84
2632.93,2588.57,2610.01,2597.6,2610.62,2651.41,2676.68,2842.459961,2669.51001,2817.639893,2985.429932,2960.949951,3019.090088,3152.850098,6.84
2721.28,2632.93,2588.57,2610.01,2597.6,2610.62,2651.41,2965,2842.459961,2669.51001,2817.639893,2985.429932,2960.949951,3019.090088,6.84
2724.3,2721.28,2632.93,2588.57,2610.01,2597.6,2610.62,3000.590088,2965,2842.459961,2669.51001,2817.639893,2985.429932,2960.949951,6.84
2778.59,2724.3,2721.28,2632.93,2588.57,2610.01,2597.6,3077.929932,3000.590088,2965,2842.459961,2669.51001,2817.639893,2985.429932,6.84
2767.24,2778.59,2724.3,2721.28,2632.93,2588.57,2610.01,3108.080078,3077.929932,3000.590088,2965,2842.459961,2669.51001,2817.639893,6.84
2753.89,2767.24,2778.59,2724.3,2721.28,2632.93,2588.57,2865.679932,3108.080078,3077.929932,3000.590088,2965,2842.459961,2669.51001,6.84
2768.34,2753.89,2767.24,2778.59,2724.3,2721.28,2632.93,2955.090088,2865.679932,3108.080078,3077.929932,3000.590088,2965,2842.459961,6.84
2787.89,2768.34,2753.89,2767.24,2778.59,2724.3,2721.28,3019.709961,2955.090088,2865.679932,3108.080078,3077.929932,3000.590088,2965,6.84
2816.25,2787.89,2768.34,2753.89,2767.24,2778.59,2724.3,2941.889893,3019.709961,2955.090088,2865.679932,3108.080078,3077.929932,3000.590088,6.84
2797.32,2816.25,2787.89,2768.34,2753.89,2767.24,2778.59,3018.25,2941.889893,3019.709961,2955.090088,2865.679932,3108.080078,3077.929932,6.83
2743.76,2797.32,2816.25,2787.89,2768.34,2753.89,2767.24,3117.159912,3018.25,2941.889893,3019.709961,2955.090088,2865.679932,3108.080078,6.82
2789.55,2743.76,2797.32,2816.25,2787.89,2768.34,2753.89,3010.530029,3117.159912,3018.25,2941.889893,3019.709961,2955.090088,2865.679932,6.83
2776.02,2789.55,2743.76,2797.32,2816.25,2787.89,2768.34,3050.23999,3010.530029,3117.159912,3018.25,2941.889893,3019.709961,2955.090088,6.83
2810.12,2776.02,2789.55,2743.76,2797.32,2816.25,2787.89,2961.02002,3050.23999,3010.530029,3117.159912,3018.25,2941.889893,3019.709961,6.83
2853.9,2810.12,2776.02,2789.55,2743.76,2797.32,2816.25,2974.419922,2961.02002,3050.23999,3010.530029,3117.159912,3018.25,2941.889893,6.83
2880.49,2853.9,2810.12,2776.02,2789.55,2743.76,2797.32,2942.800049,2974.419922,2961.02002,3050.23999,3010.530029,3117.159912,3018.25,6.83
2896.3,2880.49,2853.9,2810.12,2776.02,2789.55,2743.76,3072.590088,2942.800049,2974.419922,2961.02002,3050.23999,3010.530029,3117.159912,6.83
2892.7,2896.3,2880.49,2853.9,2810.12,2776.02,2789.55,3060.530029,3072.590088,2942.800049,2974.419922,2961.02002,3050.23999,3010.530029,6.84
2922.3,2892.7,2896.3,2880.49,2853.9,2810.12,2776.02,3006.110107,3060.530029,3072.590088,2942.800049,2974.419922,2961.02002,3050.23999,6.83
2925.05,2922.3,2892.7,2896.3,2880.49,2853.9,2810.12,3001.639893,3006.110107,3060.530029,3072.590088,2942.800049,2974.419922,2961.02002,6.83
2928.21,2925.05,2922.3,2892.7,2896.3,2880.49,2853.9,2974.620117,3001.639893,3006.110107,3060.530029,3072.590088,2942.800049,2974.419922,6.83
2975.31,2928.21,2925.05,2922.3,2892.7,2896.3,2880.49,2937.570068,2974.620117,3001.639893,3006.110107,3060.530029,3072.590088,2942.800049,6.83
2959.36,2975.31,2928.21,2925.05,2922.3,2892.7,2896.3,2958.570068,2937.570068,2974.620117,3001.639893,3006.110107,3060.530029,3072.590088,6.83
3008.15,2959.36,2975.31,2928.21,2925.05,2922.3,2892.7,2977.360107,2958.570068,2937.570068,2974.620117,3001.639893,3006.110107,3060.530029,6.84
3060.25,3008.15,2959.36,2975.31,2928.21,2925.05,2922.3,2961,2977.360107,2958.570068,2937.570068,2974.620117,3001.639893,3006.110107,6.84
3088.37,3060.25,3008.15,2959.36,2975.31,2928.21,2925.05,3029.419922,2961,2977.360107,2958.570068,2937.570068,2974.620117,3001.639893,6.83
3124.67,3088.37,3060.25,3008.15,2959.36,2975.31,2928.21,3086.070068,3029.419922,2961,2977.360107,2958.570068,2937.570068,2974.620117,6.83
3089.45,3124.67,3088.37,3060.25,3008.15,2959.36,2975.31,3174.629883,3086.070068,3029.419922,2961,2977.360107,2958.570068,2937.570068,6.83
3080.77,3089.45,3124.67,3088.37,3060.25,3008.15,2959.36,3159.439941,3174.629883,3086.070068,3029.419922,2961,2977.360107,2958.570068,6.83
3123.03,3080.77,3089.45,3124.67,3088.37,3060.25,3008.15,3190.110107,3159.439941,3174.629883,3086.070068,3029.419922,2961,2977.360107,6.83
3113.93,3123.03,3080.77,3089.45,3124.67,3088.37,3060.25,3095.580078,3190.110107,3159.439941,3174.629883,3086.070068,3029.419922,2961,6.83
3080.56,3113.93,3123.03,3080.77,3089.45,3124.67,3088.37,3090.560059,3095.580078,3190.110107,3159.439941,3174.629883,3086.070068,3029.419922,6.83
3145.16,3080.56,3113.93,3123.03,3080.77,3089.45,3124.67,3035.23999,3090.560059,3095.580078,3190.110107,3159.439941,3174.629883,3086.070068,6.83
3188.55,3145.16,3080.56,3113.93,3123.03,3080.77,3089.45,2976.169922,3035.23999,3090.560059,3095.580078,3190.110107,3159.439941,3174.629883,6.83
3183.74,3188.55,3145.16,3080.56,3113.93,3123.03,3080.77,2948.090088,2976.169922,3035.23999,3090.560059,3095.580078,3190.110107,3159.439941,6.83
3189.74,3183.74,3188.55,3145.16,3080.56,3113.93,3123.03,2856.879883,2948.090088,2976.169922,3035.23999,3090.560059,3095.580078,3190.110107,6.83
3266.92,3189.74,3183.74,3188.55,3145.16,3080.56,3113.93,2856.399902,2856.879883,2948.090088,2976.169922,3035.23999,3090.560059,3095.580078,6.83
3213.21,3266.92,3189.74,3183.74,3188.55,3145.16,3080.56,2895.409912,2856.399902,2856.879883,2948.090088,2976.169922,3035.23999,3090.560059,6.83
3296.61,3213.21,3266.92,3189.74,3183.74,3188.55,3145.16,2775.040039,2895.409912,2856.399902,2856.879883,2948.090088,2976.169922,3035.23999,6.83
3328.49,3296.61,3213.21,3266.92,3189.74,3183.74,3188.55,2857.439941,2775.040039,2895.409912,2856.399902,2856.879883,2948.090088,2976.169922,6.82
3372.6,3328.49,3296.61,3213.21,3266.92,3189.74,3183.74,2830.25,2857.439941,2775.040039,2895.409912,2856.399902,2856.879883,2948.090088,6.82
3435.21,3372.6,3328.49,3296.61,3213.21,3266.92,3189.74,2805.810059,2830.25,2857.439941,2775.040039,2895.409912,2856.399902,2856.879883,6.82
3438.37,3435.21,3372.6,3328.49,3296.61,3213.21,3266.92,2829.370117,2805.810059,2830.25,2857.439941,2775.040039,2895.409912,2856.399902,6.82
3266.43,3438.37,3435.21,3372.6,3328.49,3296.61,3213.21,2856.590088,2829.370117,2805.810059,2830.25,2857.439941,2775.040039,2895.409912,6.82
3321.56,3266.43,3438.37,3435.21,3372.6,3328.49,3296.61,2927.469971,2856.590088,2829.370117,2805.810059,2830.25,2857.439941,2775.040039,6.82
3412.06,3321.56,3266.43,3438.37,3435.21,3372.6,3328.49,2858.600098,2927.469971,2856.590088,2829.370117,2805.810059,2830.25,2857.439941,6.82
3462.59,3412.06,3321.56,3266.43,3438.37,3435.21,3372.6,2798.52002,2858.600098,2927.469971,2856.590088,2829.370117,2805.810059,2830.25,6.82
3471.44,3462.59,3412.06,3321.56,3266.43,3438.37,3435.21,2776.469971,2798.52002,2858.600098,2927.469971,2856.590088,2829.370117,2805.810059,6.82
3428.5,3471.44,3462.59,3412.06,3321.56,3266.43,3438.37,2839.01001,2776.469971,2798.52002,2858.600098,2927.469971,2856.590088,2829.370117,6.82
3356.33,3428.5,3471.44,3462.59,3412.06,3321.56,3266.43,2814.370117,2839.01001,2776.469971,2798.52002,2858.600098,2927.469971,2856.590088,6.82
3260.69,3356.33,3428.5,3471.44,3462.59,3412.06,3321.56,2853.370117,2814.370117,2839.01001,2776.469971,2798.52002,2858.600098,2927.469971,6.82
3249.76,3260.69,3356.33,3428.5,3471.44,3462.59,3412.06,2935.879883,2853.370117,2814.370117,2839.01001,2776.469971,2798.52002,2858.600098,6.82
3264.73,3249.76,3260.69,3356.33,3428.5,3471.44,3462.59,2927.72998,2935.879883,2853.370117,2814.370117,2839.01001,2776.469971,2798.52002,6.83
3112.72,3264.73,3249.76,3260.69,3356.33,3428.5,3471.44,2800.189941,2927.72998,2935.879883,2853.370117,2814.370117,2839.01001,2776.469971,6.82
3140.56,3112.72,3264.73,3249.76,3260.69,3356.33,3428.5,2798.47998,2800.189941,2927.72998,2935.879883,2853.370117,2814.370117,2839.01001,6.82
3046.97,3140.56,3112.72,3264.73,3249.76,3260.69,3356.33,2787.050049,2798.47998,2800.189941,2927.72998,2935.879883,2853.370117,2814.370117,6.82
2870.63,3046.97,3140.56,3112.72,3264.73,3249.76,3260.69,2762.97998,2787.050049,2798.47998,2800.189941,2927.72998,2935.879883,2853.370117,6.82
2910.88,2870.63,3046.97,3140.56,3112.72,3264.73,3249.76,2640.76001,2762.97998,2787.050049,2798.47998,2800.189941,2927.72998,2935.879883,6.83
2785.58,2910.88,2870.63,3046.97,3140.56,3112.72,3264.73,2621.719971,2640.76001,2762.97998,2787.050049,2798.47998,2800.189941,2927.72998,6.83
2911.58,2785.58,2910.88,2870.63,3046.97,3140.56,3112.72,2594.540039,2621.719971,2640.76001,2762.97998,2787.050049,2798.47998,2800.189941,6.83
